,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,location_t,parent_sta,wheelchair,Route,Route_Dir,Shelter,Bench,Schedule,Light,Reaitime,PK_MD_WE,jurisdicti,relative_p,cardinal_d,primary_st,address_ra,cross_loca,geometry
1239,14031,6332,6332,Mineral Point & Memorial High (WB),This stop (#6332) is westbound on the 6900 block of Mineral Point Rd adjacent Memorial High,43.060907,-89.500763,MMT,0,,1,67,,0,0,0,0,0,111,CMAD,2,270.0,Mineral Point,6900,Memorial High,POINT (-89.50076223318368 43.0609092294856)
1240,14032,6334,6334,Heartland & Deming (WB),This stop (#6334) is westbound on the 798 block of Heartland Trl farside Deming Way,43.076749,-89.531842,MMT,0,,1,"68, 73",,0,0,0,0,0,111,CMAD,1,270.0,Heartland,798,Deming,POINT (-89.53184120321325 43.07675122946775)
1241,14033,6335,6335,University & Lakeview (NB),This stop (#6335) is northbound on the 6500 block of University Ave farside Lakeview Ave,43.094736,-89.492898,MMT,0,,1,72,,0,0,0,0,0,100,CMID,1,0.0,University,6500,Lakeview,POINT (-89.49289712312536 43.09473823666723)
1242,14034,6336,6336,Deming & Holiday (SB),This stop (#6336) is southbound on the 1350 block of Deming Way farside Holiday Ave,43.08823,-89.527748,MMT,0,,0,73,,0,0,0,0,0,110,CMID,1,180.0,Deming,1350,Holiday,POINT (-89.52774716159981 43.08823222863353)
1243,14035,6338,6338,S High Point & Big Sky (SB),This stop (#6338) is southbound on the 450 block of High Point Rd (S) farside Big Sky Dr,43.058255,-89.517829,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,180.0,S High Point,450,Big Sky,POINT (-89.51782825547039 43.05825723007401)
1244,14036,6340,6340,Old Sauk & Ozark (WB),This stop (#6340) is westbound on the 6300 block of Old Sauk Rd nearside Ozark Trl,43.075319,-89.489002,MMT,0,,1,"15, 68",,0,0,0,0,0,111,CMAD,3,270.0,Old Sauk,6300,Ozark,POINT (-89.48900118642244 43.07532124172094)
1245,14037,6342,6342,Old Sauk & Samuel (WB),This stop (#6342) is westbound on the 8600 block of Old Sauk Rd farside Samuel Dr,43.075013,-89.53137,MMT,0,,1,"68, 73",,0,0,0,0,0,111,CMAD,1,270.0,Old Sauk,8600,Samuel,POINT (-89.53136920875143 43.07501522959247)
1246,14038,6345,6345,Middleton & Voss (NB),This stop (#6345) is northbound on the 1401 block of Middleton St farside Voss Pkwy,43.089569,-89.508537,MMT,0,,1,"70, 78",,0,0,0,0,0,111,CMID,1,0.0,Middleton,1401,Voss,POINT (-89.50853614474707 43.08957122895825)
1247,14039,6349,6349,Mineral Point & D'onofrio (EB),This stop (#6349) is eastbound on the 7499 block of Mineral Point Rd farside D'onofrio Dr,43.060416,-89.512266,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,90.0,Mineral Point,7499,D'onofrio,POINT (-89.51226524352036 43.06041822984722)
1248,14040,6350,6350,W Towne Ring & W Towne Mall (SB),This stop (#6350) is southbound on the 500 block of West Towne Ring adjacent West Towne Mall,43.057423,-89.504005,MMT,0,,1,"63, 67",,1,0,1,1,0,111,PRIV,2,180.0,W Towne Ring,500,W Towne Mall,POINT (-89.5040042469422 43.05742522945459)
1249,14041,6351,6351,Offshore & Yellowstone (EB),This stop (#6351) is eastbound on the 6499 block of Offshore Dr farside Yellowstone Dr (S),43.063194,-89.493076,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,90.0,Offshore,6499,Yellowstone,POINT (-89.49307522521626 43.06319623704416)
1250,14042,6354,6354,Greenway & Aspen (WB),This stop (#6354) is westbound on the 8450 block of Greenway Blvd farside Aspen Cmns,43.090404,-89.530246,MMT,0,,0,73,,0,0,0,0,0,110,CMID,1,270.0,Greenway,8450,Aspen,POINT (-89.53024515609637 43.09040622930882)
1251,14043,6355,6355,Greenway & Deer Creek (NB),This stop (#6355) is northbound on the 8501 block of Greenway Blvd adjacent Deer Creek,43.087994,-89.532539,MMT,0,,0,73,,0,0,0,0,0,110,CMID,2,0.0,Greenway,8501,Deer Creek,POINT (-89.53253816495199 43.08799622871812)
1252,14044,6357,6357,Odana & Burlington Coat (EB),This stop (#6357) is eastbound on the 6725 block of Odana Rd adjacent Burlington Coat,43.056503,-89.499795,MMT,0,,1,"63, 73",,0,0,0,0,0,111,CMAD,2,90.0,Odana,6725,Burlington Coat,POINT (-89.49979424636469 43.05650522965239)
1253,14045,6359,6359,Century & Laura (EB),This stop (#6359) is eastbound on the 7701 block of Century Ave nearside Laura Ln,43.11133,-89.514641,MMT,0,,0,72,,0,0,0,0,0,100,CMID,3,90.0,Century,7701,Laura,POINT (-89.51464007509216 43.11133222763098)
1254,14046,6363,6363,Discovery & Parmenter (EB),This stop (#6363) is eastbound on the 7601 block of Discovery Dr nearside Parmenter St,43.102414,-89.513036,MMT,0,,1,"70, 72, 78",,0,0,0,0,0,111,CMID,3,90.0,Discovery,7601,Parmenter,POINT (-89.5130351040892 43.10241622757373)
1255,14047,6364,6364,Fortune & Sweeney (WB),This stop (#6364) is westbound on the 7098 block of Fortune Dr nearside Sweeney Dr,43.088068,-89.5043,MMT,0,,0,"70, 78",,0,0,1,0,0,111,CMID,3,270.0,Fortune,7098,Sweeney,POINT (-89.50429914590943 43.08807022837396)
1256,14048,6365,6365,Junction & City Center W (NB),This stop (#6365) is northbound on the 535 block of Junction Rd farside City Center West,43.072171,-89.525082,MMT,0,,1,"68, 73",,1,0,1,0,0,111,CMAD,1,0.0,Junction,535,City Center W,POINT (-89.52508121397499 43.07217322932518)
1257,14049,6368,6368,Junction & Pick N Save (SB),This stop (#6368) is southbound on the 266 block of Junction Rd opposite Pick N Save,43.065348,-89.52585,MMT,0,,1,"68, 73",,0,0,0,0,0,111,CMAD,4,180.0,Junction,266,Pick N Save,POINT (-89.52584923745079 43.06535023036188)
1258,14050,6369,6369,Airport & Deming (EB),This stop (#6369) is eastbound on the 8399 block of Airport Rd farside Deming Way,43.11115,-89.528821,MMT,0,,0,72,,0,0,0,0,0,100,CMID,1,90.0,Airport,8399,Deming,POINT (-89.52882008441436 43.11115222800626)
1259,14051,6372,6372,Donna & Northbrook (WB),This stop (#6372) is westbound on the 7300 block of Donna Dr farside Northbrook Dr,43.106187,-89.507434,MMT,0,,1,"70, 78",,0,0,0,0,0,111,CMID,1,270.0,Donna,7300,Northbrook,POINT (-89.50743308769025 43.1061892278741)
1260,14052,6382,6382,Odana & Grand Canyon (WB),This stop (#6382) is westbound on the 6700 block of Odana Rd farside Grand Canyon Dr,43.056746,-89.496969,MMT,0,,1,"63, 73",,0,0,0,0,0,111,CMAD,1,270.0,Odana,6700,Grand Canyon,POINT (-89.49696824683772 43.05674823283668)
1261,14053,6388,6388,Century & Park (WB),This stop (#6388) is westbound on the 6998 block of Century Ave nearside Park St,43.108948,-89.501496,MMT,0,,1,"70, 72, 78",,0,0,0,0,0,111,CMID,3,270.0,Century,6998,Park,POINT (-89.5014950756557 43.10895022736867)
1262,14054,6392,6392,N High Point & Greenway (SB),This stop (#6392) is southbound on the 1600 block of High Point Rd (N) nearside Greenway Blvd,43.090358,-89.519651,MMT,0,,0,"70, 78",,0,0,0,0,0,111,CMID,3,180.0,N High Point,1600,Greenway,POINT (-89.51965014878613 43.09036022903535)
1263,14055,6394,6394,Parmenter & Lee (SB),This stop (#6394) is southbound on the 2398 block of Parmenter St farside Lee St,43.100929,-89.511565,MMT,0,,1,"70, 72",,0,0,0,0,0,110,CMID,1,180.0,Parmenter,2398,Lee,POINT (-89.51156410809232 43.10093122766705)
1264,14056,6395,6395,Branch & University (NB),This stop (#6395) is northbound on the 2001 block of Branch St farside University Ave,43.096704,-89.495246,MMT,0,,1,"70, 72",,0,0,1,0,0,110,CMID,1,0.0,Branch,2001,University,POINT (-89.49524511555413 43.09670623347411)
1265,14057,6402,6402,Deming & Gialamas (SB),This stop (#6402) is southbound on the 1260 block of Deming Way farside Gialamas Way,43.085057,-89.532954,MMT,0,,1,73,,0,0,0,0,0,110,CMAD,1,180.0,Deming,1260,Gialamas,POINT (-89.53295317492665 43.08505922933557)
1266,14058,6406,6406,Mendota & Gateway (WB),This stop (#6406) is westbound on the 6300 block of Mendota Ave farside Gateway St (N),43.096439,-89.488948,MMT,0,,1,78,,0,0,0,0,0,001,CMID,1,270.0,Mendota,6300,Gateway,POINT (-89.4889471179029 43.09644124182383)
1267,14059,6415,6415,Murphy & Eagle (EB),This stop (#6415) is eastbound on the 8401 block of Murphy Dr nearside Eagle Dr,43.098329,-89.527936,MMT,0,,0,72,,0,0,0,0,0,100,CMID,3,90.0,Murphy,8401,Eagle,POINT (-89.52793512742532 43.09833122845533)
1268,14060,6418,6418,Mineral Point & S Gammon (WB),This stop (#6418) is westbound on the 7000 block of Mineral Point Rd farside Gammon Rd (S),43.060879,-89.503293,MMT,0,,1,67,,0,0,1,0,0,111,CMAD,1,270.0,Mineral Point,7000,S Gammon,POINT (-89.50329223551024 43.06088122963548)
1269,14061,6420,6420,University & Maple (SB),This stop (#6420) is southbound on the 6599 block of University Ave farside Maple St,43.095021,-89.493936,MMT,0,,1,72,,1,0,1,0,0,100,CMID,1,180.0,University,6599,Maple,POINT (-89.4939351213788 43.09502323571878)
1270,14062,6421,6421,Franklin & Parmenter (EB),This stop (#6421) is eastbound on the 7499 block of Franklin Ave farside Parmenter St,43.098082,-89.511104,MMT,0,,0,"70, 72",,0,0,0,0,0,110,CMID,1,90.0,Franklin,7499,Parmenter,POINT (-89.51110311745641 43.09808422782984)
1271,14063,6422,6422,S Gammon & Odana (SB),This stop (#6422) is southbound on the 500 block of Gammon Rd (S) farside Odana Rd,43.055462,-89.503262,MMT,0,,1,"63, 73",,0,0,0,0,0,111,CMAD,1,180.0,S Gammon,500,Odana,POINT (-89.50326125275454 43.05546422977214)
1272,14064,6423,6423,Tokay & U W Research Park (NB),This stop (#6423) is northbound on the 5749 block of Tokay Blvd opposite U W Research Park,43.053048,-89.480749,MMT,0,,0,"63, 73",,0,0,0,0,0,111,CMAD,4,0.0,Tokay,5749,U W Research Park,POINT (-89.48074825846047 43.05305025006379)
1273,14065,6426,6426,Mineral Point & S Westfield (WB),This stop (#6426) is westbound on the 7300 block of Mineral Point Rd farside Westfield Rd (S),43.060822,-89.508156,MMT,0,,1,67,,0,0,0,0,0,111,CMAD,1,270.0,Mineral Point,7300,S Westfield,POINT (-89.50815523912158 43.06082422976009)
1274,14066,6427,6427,Deming & Excelsior (NB),This stop (#6427) is northbound on the 801 block of Deming Way farside Excelsior Dr,43.076983,-89.531237,MMT,0,,1,73,,0,0,0,0,0,110,CMAD,1,0.0,Deming,801,Excelsior,POINT (-89.53123620157407 43.07698522899067)
1275,14067,6430,6430,Junction & City Center W (SB),This stop (#6430) is southbound on the 510 block of Junction Rd farside City Center West,43.07149,-89.525192,MMT,0,,1,"68, 73",,1,0,1,0,0,111,CMAD,1,180.0,Junction,510,City Center W,POINT (-89.52519121640044 43.07149222926786)
1276,14068,6433,6433,Quarry & Research (EB),This stop (#6433) is eastbound on the 8599 block of Quarry Rd farside Research Way,43.093194,-89.534103,MMT,0,,0,None,,0,0,0,0,0,000,CMID,1,90.0,Quarry,8599,Research,POINT (-89.53410214792324 43.09319622879632)
1277,14069,6435,6435,Inner & Colony (EB),This stop (#6435) is eastbound on the 6799 block of Inner Dr farside Colony Dr,43.068052,-89.499043,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,1,90.0,Inner,6799,Colony,POINT (-89.49904220971068 43.06805423056058)
1278,14070,6438,6438,Montclair & Pleasant View (WB),This stop (#6438) is westbound on the 8700 block of Montclair Dr farside Pleasant View Rd,43.102297,-89.536587,MMT,0,,0,72,,0,0,0,0,0,100,CMID,1,270.0,Montclair,8700,Pleasant View,POINT (-89.53658611863951 43.1022992288217)
1279,14071,6439,6439,Allen & University (NB),This stop (#6439) is northbound on the 2001 block of Allen Blvd farside University Ave,43.090191,-89.485645,MMT,0,,1,"70, 72, 78",,0,0,0,0,0,111,CMID,1,0.0,Allen,2001,University,POINT (-89.48564413872728 43.09019324550978)
1280,14072,6440,6440,D'onofrio & Mineral Point (SB),This stop (#6440) is southbound on the 400 block of D'onofrio Dr farside Mineral Point Rd,43.06021,-89.512808,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,180.0,D'onofrio,400,Mineral Point,POINT (-89.51280724535944 43.06021222997277)
1281,14073,6441,6441,Terrace & Parmenter (EB),This stop (#6441) is eastbound on the 7499 block of Terrace Ave farside Parmenter St,43.094411,-89.511173,MMT,0,,1,"70, 78",,1,0,1,0,0,111,CMID,1,90.0,Terrace,7499,Parmenter,POINT (-89.51117212900256 43.09441322875811)
1282,14074,6447,6447,Offshore & Nautilus (EB),This stop (#6447) is eastbound on the 6301 block of Offshore Dr nearside Nautilus Dr,43.063152,-89.489101,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,3,90.0,Offshore,6301,Nautilus,POINT (-89.48910022646939 43.0631542414589)
1283,14075,6449,6449,D'onofrio & S High Point (EB),This stop (#6449) is eastbound on the 599 block of D'onofrio Dr farside High Point Rd (S),43.056787,-89.517321,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,90.0,D'onofrio,599,S High Point,POINT (-89.51732025982933 43.05678922995524)
1284,14076,6450,6450,Randolph & Tree (SB),This stop (#6450) is southbound on the 200 block of Randolph Dr farside Tree Ln,43.063881,-89.512727,MMT,0,,1,15,,0,0,0,0,0,110,CMAD,1,180.0,Randolph,200,Tree,POINT (-89.51272623244009 43.06388322978375)
1285,14077,6455,6455,S Junction & Watts (NB),This stop (#6455) is northbound on the 499 block of Junction Rd (S) farside Watts Rd,43.05592,-89.527329,MMT,0,,1,"63, 73",,0,0,0,0,0,111,CMAD,1,0.0,S Junction,499,Watts,POINT (-89.52732827067089 43.05592223004489)
1286,14078,6457,6457,Junction & Prairie Towne (NB),This stop (#6457) is northbound on the 201 block of Junction Rd adjacent Prairie Towne Center,43.064193,-89.526638,MMT,0,,1,"63, 68, 73",,0,0,1,0,0,111,CMAD,2,0.0,Junction,201,Prairie Towne,POINT (-89.52663724249723 43.06419522957891)
1287,14079,6458,6458,Franklin & Bristol (WB),This stop (#6458) is westbound on the 7298 block of Franklin Ave nearside Bristol St,43.098407,-89.506362,MMT,0,,0,"70, 72",,0,0,0,0,0,110,CMID,3,270.0,Franklin,7298,Bristol,POINT (-89.50636111334008 43.09840922812856)
1288,14080,6459,6459,Inner & Yellowstone (EB),This stop (#6459) is eastbound on the 6501 block of Inner Dr nearside Yellowstone Dr (S),43.067402,-89.493488,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,3,90.0,Inner,6501,Yellowstone,POINT (-89.49348721128678 43.06740423681767)
1289,14081,6460,6460,Tree & S Gammon (WB),This stop (#6460) is westbound on the 7000 block of Tree Ln farside Gammon Rd (S),43.065677,-89.503447,MMT,0,,1,None,,1,0,1,0,0,000,CMAD,1,270.0,Tree,7000,S Gammon,POINT (-89.50344621899661 43.06567922887931)
1290,14082,6464,6464,Watts & Walmart (WB),This stop (#6464) is westbound on the 7202 block of Watts Rd adjacent Walmart Driveway,43.050679,-89.50786,MMT,0,,1,"63, 73",,0,0,0,0,0,111,CMAD,2,270.0,Watts,7202,Walmart,POINT (-89.50785927265379 43.05068122985834)
1291,14083,6466,6466,N Westfield & Old Sauk (SB),This stop (#6466) is southbound on the 700 block of Westfield Rd (N) nearside Old Sauk Rd,43.075308,-89.507655,MMT,0,,1,15,,0,0,0,0,0,110,CMAD,3,180.0,N Westfield,700,Old Sauk,POINT (-89.50765419072309 43.07531022887353)
1292,14084,6470,6470,Deming & Country Inn (WB),This stop (#6470) is westbound on the 2212 block of Deming Way adjacent Country Inn,43.099043,-89.5197,MMT,0,,0,"70, 72, 78",,0,0,0,0,0,111,CMID,2,270.0,Deming,2212,Country Inn,POINT (-89.5196991191347 43.09904522843496)
1293,14085,6471,6471,Park Lawn & Maywood (NB),This stop (#6471) is northbound on the 2301 block of Park Lawn Pl farside Maywood Ave,43.10054,-89.504019,MMT,0,,0,"70, 72",,0,0,0,0,0,110,CMID,1,0.0,Park Lawn,2301,Maywood,POINT (-89.50401810487421 43.10054222772165)
1294,14086,6474,6474,Old Sauk & Excelsior (WB),This stop (#6474) is westbound on the 8098 block of Old Sauk Rd nearside Excelsior Dr,43.075126,-89.523926,MMT,0,,1,68,,0,0,0,0,0,001,CMAD,3,270.0,Old Sauk,8098,Excelsior,POINT (-89.52392520358622 43.07512822953988)
1295,14087,6475,6475,Northbrook & Century (NB),This stop (#6475) is northbound on the 3399 block of Northbrook Dr nearside Century Ave,43.110906,-89.506736,MMT,0,,1,"72, 78",,0,0,0,0,0,101,CMID,3,0.0,Northbrook,3399,Century,POINT (-89.50673507230059 43.11090822733141)
1296,14088,6476,6476,J Q Hammons & Greenway Station (SB),This stop (#6476) is southbound on the 1600 block of John Q Hammons Dr adjacent Greenway Station,43.090865,-89.524776,MMT,0,,1,"70, 72, 73, 78",,1,0,1,0,0,111,CMID,2,180.0,J Q Hammons,1600,Greenway Station,POINT (-89.52477515011606 43.09086722835875)
1297,14089,6479,6479,N Pleasant View & Airport (NB),This stop (#6479) is northbound on the 3199 block of Pleasant View Rd (N) nearside Airport Rd,43.109799,-89.53765,MMT,0,,0,72,,0,0,0,0,0,100,CMID,3,0.0,N Pleasant View,3199,Airport,POINT (-89.53764909351479 43.10980122835633)
1298,14090,6480,6480,S Gammon & Colony (SB),This stop (#6480) is southbound on the 2 block of Gammon Rd (S) farside Colony Dr,43.068158,-89.502697,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,180.0,S Gammon,2,Colony,POINT (-89.50269621107395 43.06816022977733)
1299,14091,6483,6483,Old Sauk & Samuel (EB),This stop (#6483) is eastbound on the 8601 block of Old Sauk Rd nearside Samuel Dr,43.074682,-89.531184,MMT,0,,1,"68, 73",,0,0,0,0,0,111,CMAD,3,90.0,Old Sauk,8601,Samuel,POINT (-89.53118320927904 43.07468422932835)
1300,14092,6484,6484,Donna & Park (WB),This stop (#6484) is westbound on the 7000 block of Donna Dr farside Park St,43.105913,-89.50258,MMT,0,,1,"70, 72",,0,0,0,0,0,110,CMID,1,270.0,Donna,7000,Park,POINT (-89.50257908688677 43.10591522790455)
1301,14093,6489,6489,Century & Branch (EB),This stop (#6489) is eastbound on the 6599 block of Century Ave farside Branch St,43.104074,-89.492241,MMT,0,,1,"70, 72, 78",,0,0,1,0,0,111,CMID,1,90.0,Century,6599,Branch,POINT (-89.49224009276291 43.10407623742869)
1302,14094,6490,6490,Excelsior & Old Sauk (SB),This stop (#6490) is southbound on the 8001 block of Excelsior Dr nearside Old Sauk Rd,43.075877,-89.525273,MMT,0,,1,"68, 73",,0,0,0,0,0,111,CMAD,3,180.0,Excelsior,8001,Old Sauk,POINT (-89.52527220180684 43.07587922907411)
1303,14095,6499,6499,Tree & S Westfield (EB),This stop (#6499) is eastbound on the 7299 block of Tree Ln farside Westfield Rd (S),43.063822,-89.507345,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,90.0,Tree,7299,S Westfield,POINT (-89.50734422914326 43.06382422935392)
1304,14096,6501,6501,S Gammon & Tree (NB),This stop (#6501) is northbound on the 101 block of Gammon Rd (S) farside Tree Ln,43.065955,-89.502373,MMT,0,,1,None,,0,0,1,0,0,000,CMAD,1,0.0,S Gammon,101,Tree,POINT (-89.50237221794001 43.06595722912463)
1305,14097,6504,6504,Watts & Princeton Club (WB),This stop (#6504) is westbound on the 8080 block of Watts Rd adjacent Princeton Club,43.054332,-89.520489,MMT,0,,1,"63, 73",,0,0,0,0,0,111,CMAD,2,270.0,Watts,8080,Princeton Club,POINT (-89.52048827019779 43.0543342302984)
1306,14098,6506,6506,Old Sauk & Everglade (WB),This stop (#6506) is westbound on the 6800 block of Old Sauk Rd nearside Everglade Cir,43.07534,-89.498211,MMT,0,,1,"15, 68",,0,0,0,0,0,111,CMAD,3,270.0,Old Sauk,6800,Everglade,POINT (-89.49821018573608 43.07534223090794)
1307,14099,6511,6511,Deming & John Deere (NB),This stop (#6511) is northbound on the 999 block of Deming Way adjacent John Deere Credit,43.079184,-89.532735,MMT,0,,1,73,,0,0,0,0,0,110,CMAD,2,0.0,Deming,999,John Deere,POINT (-89.53273419547125 43.07918622932001)
1308,14100,6516,6516,Mineral Point & Yellowstone (WB),This stop (#6516) is westbound on the 6500 block of Mineral Point Rd farside Yellowstone Dr (S),43.060966,-89.492358,MMT,0,,1,67,,0,0,0,0,0,111,CMAD,1,270.0,Mineral Point,6500,Yellowstone,POINT (-89.49235723236623 43.0609682380441)
1309,14101,6519,6519,Deming & Holiday (NB),This stop (#6519) is northbound on the 1399 block of Deming Way nearside Holiday Ave,43.088257,-89.527415,MMT,0,,0,73,,0,0,0,0,0,110,CMID,3,0.0,Deming,1399,Holiday,POINT (-89.52741416087359 43.08825922881016)
1310,14102,6526,6526,Donna & Century (WB),This stop (#6526) is westbound on the 6800 block of Donna Dr farside Century Ave,43.106273,-89.49864,MMT,0,,0,70,,0,0,0,0,0,110,CMID,1,270.0,Donna,6800,Century,POINT (-89.49863908345762 43.10627522961602)
1311,14103,6527,6527,Excelsior & Old Sauk (NB),This stop (#6527) is northbound on the 8000 block of Excelsior Dr farside Old Sauk Rd,43.075627,-89.525013,MMT,0,,1,"68, 73",,0,0,0,0,0,111,CMAD,1,0.0,Excelsior,8000,Old Sauk,POINT (-89.52501220231943 43.07562922957204)
1312,14104,6529,6529,Northbrook & Donna (NB),This stop (#6529) is northbound on the 2901 block of Northbrook Dr farside Donna Dr,43.106411,-89.50678,MMT,0,,1,"72, 78",,0,0,0,0,0,101,CMID,1,0.0,Northbrook,2901,Donna,POINT (-89.50677908752829 43.10641322760289)
1313,14105,6531,6531,N High Point & Sauk Creek (NB),This stop (#6531) is northbound on the 501 block of High Point Rd (N) farside Sauk Creek Dr,43.072435,-89.519676,MMT,0,,1,15,,0,0,0,0,0,110,CMAD,1,0.0,N High Point,501,Sauk Creek,POINT (-89.51967520891766 43.07243722990582)
1314,14106,6533,6533,West Towne & Kohls (EB),This stop (#6533) is eastbound on the 7401 block of West Towne Way adjacent W Towne Kohls,43.057329,-89.510756,MMT,0,,1,67,,0,0,0,0,0,111,PRIV,2,90.0,West Towne,7401,Kohls,POINT (-89.51075525267706 43.0573312302435)
